year,month,cpi,gdp,federal fund rate,10yr,sp500,crude oil,UNRATE,industrial production,dollar index,home price,gold,vix
2011,12,0.000237708490155,0.046,-0.128919860627,-0.0144125050885,0.0137869981025,0.0145411238857,-0.0116279069767,0.005,0.00918208708876,-0.0109037687523,-0.0579473149219,-0.215838277826
2012,1,0.0027241960541,0.046,0.183,-0.0180771955115,0.0460496986211,0.0176796661016,-0.0235294117647,0.0064,-0.00583872998883,-0.00739863865049,0.0112578402072,-0.19241825095
2012,2,0.00213744612495,0.046,0.242603550296,0.0130039797436,0.0399130386309,0.0193782801776,0.0,0.003,-0.0176157846058,-0.00119260584377,0.0509845614325,-0.0893563377497
2012,3,0.00209347038703,0.027,0.212121212124,0.102038618504,0.0271740034566,0.0385527441633,-0.0120481927711,-0.0056,0.00592429143027,0.0140298507463,-0.0373057161554,-0.122321721598
2012,4,0.00166078835001,0.027,0.141156462582,-0.0606732951208,-0.00202340848234,-0.026919636552,0.0,0.008,0.00322360347911,0.019208124816,-0.015946368245,0.1024122807
2012,5,-0.00206818013238,0.027,0.0766020864414,-0.120092088831,-0.0325702021019,-0.0835067724837,0.0,0.0018,0.017396298596,0.0186295039353,-0.0377281616101,0.178354832621
2012,6,-0.000826363171311,0.019,0.0354374307854,-0.0994806221837,-0.0132623598455,-0.129974690776,0.0,0.0003,0.0143072160296,0.0150280002835,0.00809360791757,0.00614871522466
2012,7,0.00028880992806,0.019,-0.0205882352982,-0.0642825189846,0.0274214852128,0.0670611553821,0.0,0.0024,-0.00470245151975,0.0077519379845,-0.00428283377658,-0.168743661976
2012,8,0.00580952797585,0.019,-0.166470818645,0.109552035591,0.0321113464155,0.0708443055573,-0.0121951219512,-0.0039,-0.00867382148415,0.0029106029106,0.0229603833563,-0.10678323104
2012,9,0.00477126627754,0.005,0.1308864266,0.0179307712552,0.0284864522279,0.00422204562506,-0.037037037037,0.0,-0.0156459615636,-0.00241846323936,0.0708568802772,-0.0258023960314
2012,10,0.00269679458044,0.005,0.0643405889857,0.0131520366624,-0.00388162077079,-0.0527457145739,0.0,0.0029,-0.0028169601138,-0.00270139225601,-0.000813167260194,0.0648656005231
2012,11,-0.00167934449443,0.005,0.0119999999994,-0.0441479210461,-0.030118085792,-0.0316898633069,-0.0128205128205,0.0049,0.00637713655951,0.0,-0.0123083255055,0.0261556465761
2012,12,-0.000121081604677,0.001,0.0124223602484,0.0379974272352,0.0199160075087,0.0174458377711,0.025974025974,0.0028,-0.00577463179295,-0.000625086817614,-0.0229106752686,0.0384743684784
2013,1,0.00198078894218,0.001,-0.114811568798,0.101338215139,0.0408565918024,0.0745995141803,0.0126582278481,-0.0008,-0.000867621872235,0.00305789144485,-0.00720609628391,-0.221353276531
2013,2,0.0054299267521,0.001,-0.0151120375208,0.0448507925032,0.0215593376881,0.00519893436517,-0.0375,0.0057,0.00814777991725,0.00588928150766,-0.0265415185857,0.0420128456604
2013,3,-0.00281191910259,0.028,0.0287477954103,-0.0130451292971,0.0254692363572,-0.0248063342373,-0.025974025974,0.003,0.00870546799472,0.0193552830968,-0.0204834356644,-0.0739827212176
2013,4,-0.00208797926658,0.028,-0.00814332247234,-0.10727151744,0.0128146125266,-0.00956649555493,0.0133333333333,-0.0009,-0.00358934783619,0.0203392121089,-0.0681259059671,0.0718085199171
2013,5,0.000414155489502,0.028,-0.250783699062,0.108623396533,0.0440188161311,0.0296718324947,-0.0131578947368,0.0001,0.00431119875259,0.0191390728477,-0.046090115573,-0.0339104399941
2013,6,0.00238040820551,0.008,-0.120920502089,0.193273939773,-0.0128489317418,0.0105586428785,0.0,0.0018,0.00805986108249,0.0167002404315,-0.0523218348065,0.279973724992
2013,7,0.00195745230054,0.008,-0.0337934316995,0.116288216961,0.0308276515384,0.0928819407414,-0.0266666666667,-0.0057,0.00546711233334,0.0118241083983,-0.0405644905328,-0.19088987902
2013,8,0.0023872906827,0.008,-0.103448275862,0.0681381448866,0.000849884743095,0.0175742499033,-0.013698630137,0.0077,-0.00116802343909,0.00701155959826,0.0509789051423,0.0168488160325
2013,9,0.000376944691934,0.031,-0.0208791208794,0.0253031993765,0.0102268898391,-0.00285001173624,0.0,0.0048,-0.00208707147196,0.00175636682976,-0.00212873950157,0.0339197748065
2013,10,0.000535231048539,0.031,0.0549943883272,-0.0712128667914,0.0194722248423,-0.0534888812915,0.0,-0.001,-0.0100358867891,-0.000688791484032,-0.0258398233389,0.0487221676423
2013,11,0.00184448942735,0.031,-0.00839865621405,0.0409837605584,0.0369264528525,-0.0658472095539,-0.0416666666667,0.0033,0.00886219847091,-0.00112789021869,-0.0309361507649,-0.161205485639
2013,12,0.00264416915848,0.04,0.017154687962,0.0690259646608,0.0135877101227,0.0421880382438,-0.0289855072464,0.0028,0.00164447625325,-0.000501850573992,-0.0420963780348,0.0981415159703
2014,1,0.00267553968788,0.04,-0.171270718232,-0.0161631042719,0.00806595215085,-0.0310295848776,-0.0149253731343,-0.0048,0.00919666705252,0.000564865373752,0.0184765240386,0.00342235941685
2014,2,0.000743582879748,0.04,-0.056842105264,-0.0526586590805,-0.00292035578289,0.0613409335977,0.0151515151515,0.01,0.00268593307567,0.00319909672563,0.0470749234368,0.0863037517519
2014,3,0.0018427153302,-0.009,0.173363095238,0.00700745604321,0.025584869429,-0.00165100674968,0.0,0.0089,-0.000814624739709,0.00819108359907,0.0247134885956,-0.040939452702
2014,4,0.00214870569089,-0.009,0.14430449069,-0.00818246523904,0.000397097254842,0.0151798700927,-0.0597014925373,0.0022,-0.00376982098144,0.0110394443066,-0.0269390394347,-0.0430400873016
2014,5,0.00170851253685,-0.009,-0.0366116295755,-0.0526751804069,0.0136803685799,-0.00235213956028,0.0,0.0029,-0.00316399597957,0.0104895104895,-0.00812140640417,-0.121344244704
2014,6,0.00135519088771,0.046,0.0983606557373,0.014975935999,0.0303320313334,0.0329280672136,-0.031746031746,0.0037,0.00147193994876,0.00922722029988,-0.0044624559802,-0.0748530422164
2014,7,0.00125217127342,0.046,-0.0454545454551,-0.0230639220128,0.0133596355375,-0.0262000553353,0.016393442623,0.0002,-0.00236996729705,0.00553383458647,0.0228026810947,0.0654108856915
2014,8,-0.000193696443986,0.046,-0.0253494432597,-0.0471293087371,-0.00586290367442,-0.0616809801597,0.0,-0.0006,0.00896602766931,0.00191421905844,-0.0122889193594,0.0972272096737
2014,9,5.47509044426e-05,0.052,-0.005347593583,0.0440316168087,0.016157925162,-0.0316613798572,-0.0483870967742,0.0029,0.0150522811467,-0.00119410114037,-0.0445575194726,-0.00187061023965
2014,10,-2.10568872867e-05,0.052,0.000733137830645,-0.0921873775872,-0.028070995112,-0.093461837351,-0.0338983050847,0.0005,0.0128744657344,-0.00197262239225,-0.0120019321525,0.340992251398
2014,11,-0.00170564378577,0.052,0.0717948717944,0.0136430134114,0.0553859382643,-0.10112898237,0.0175438596491,0.0078,0.0169220809033,-0.00149736463824,-0.0376188395828,-0.257246583417
2014,12,-0.00325680681061,0.02,0.277511961726,-0.04914113349,0.00474146074627,-0.217919199914,-0.0344827586207,-0.0022,0.0245449591382,-0.00113970367704,0.0182675898761,0.214648545496
2015,1,-0.00606932746434,0.02,-0.0400749063699,-0.14746749427,-0.0126993578349,-0.201790136234,0.0178571428571,-0.0072,0.020485804405,-0.0012611097766,0.0441314060953,0.173531791422
2015,2,0.00186513141086,0.02,-0.0241698667296,0.0525809278056,0.0266334001026,0.0718267496825,-0.0350877192982,-0.0017,0.0135012063932,0.00234501833925,-0.0195713405235,-0.168168073103
2015,3,0.00289874784294,0.032,-0.000420875421297,0.0303364502853,-0.00105913907383,-0.0565926234755,0.0,-0.0034,0.0181044354702,0.00875824835033,-0.0386673965076,-0.0686285717732
2015,4,0.000885758361729,0.032,0.0959999999995,-0.0557936178514,0.00715022636641,0.14155538639,-0.0181818181818,-0.0039,-0.00984529565636,0.0111798287345,0.0173860132685,-0.0889751997479
2015,5,0.00333241589567,0.032,-0.000364963500001,0.141813957012,0.00815358523437,0.0868400177825,0.0185185185185,-0.0036,-0.00746155891121,0.0111150317572,-0.000841191069848,-0.0115794488189
2015,6,0.00281069583713,0.027,0.0332238043052,0.0738889955725,-0.00599441397935,0.007691106306,-0.0363636363636,-0.0028,0.00748506770251,0.00930611295295,-0.0138447101471,0.0750493274731
2015,7,0.00157816327046,0.027,0.013980642193,-0.0174314676258,-0.00244845427791,-0.148735403386,-0.0188679245283,0.005,0.0168859098502,0.00599320002305,-0.0437352804522,0.000919263322664
2015,8,-1.68072170189e-05,0.027,0.0879365079358,-0.0680164619118,-0.0259186833881,-0.157882434341,-0.0192307692308,-0.0001,0.0190733828218,0.00257776250215,-0.0100014001768,0.353616972508
2015,9,-0.00219337868557,0.016,-0.0469798657741,0.00165088589673,-0.0467990547495,0.0600663950173,-0.0196078431373,-0.0029,0.00782769229903,0.000685635927322,0.00525889343272,0.254736635699
2015,10,0.00125070009728,0.016,-0.0809859154902,-0.048696474543,0.041354787007,0.0181304969211,0.0,-0.0019,-0.00915669583693,5.70971793994e-05,0.0288889041492,-0.311258683886
2015,11,0.00129540216349,0.016,-0.0429522081091,0.0980242030725,0.0275599673878,-0.0727279868801,0.0,-0.0058,0.0158396137827,0.000628033114473,-0.0628921106982,-0.0345182337467
2015,12,-0.0010291004402,0.005,0.94891391794,-0.0108216132386,-0.012754370904,-0.130366639627,0.0,-0.0046,0.00972044511083,-0.000114116170261,-0.0152590481674,0.111995962091
2016,1,0.000685372140253,0.005,0.564293085655,-0.0683484910075,-0.0659573535066,-0.148724587895,-0.02,0.0055,0.0224578500552,-0.000399452179868,0.0278529031876,0.315800091306
2016,2,-0.00192445060717,0.005,0.0313497822942,-0.150008119422,-0.0073904984358,-0.0364834200157,0.0,-0.0021,-0.00888997376824,0.00137009761946,0.0937453827666,-0.0506324338701
2016,3,0.00206287994881,0.006,-0.0339455940481,0.0643321164622,0.0617173120877,0.239884019757,0.0204081632653,-0.0072,-0.0203219489603,0.00746821731942,0.0356053878959,-0.296127774166
2016,4,0.00344926099268,0.006,0.014841556359,-0.0463693657025,0.0264996853444,0.0833450222787,0.0,0.0033,-0.0161153094466,0.010751471254,-0.00140275576566,-0.0977100028943
2016,5,0.00249536306277,0.006,-0.00129870130091,0.00401592294654,-0.00481046312138,0.137919455316,-0.06,-0.0011,0.0106112213256,0.0103571828463,0.0114178237056,0.0386267523572
2016,6,0.00265203245921,0.022,0.0290223430674,-0.0907594668724,0.00887918607811,0.0439457614823,0.0425531914894,0.0036,0.00364953903591,0.00881032858647,0.0158027876936,0.19670884083
2016,7,-6.66461174472e-05,0.022,0.0495778045843,-0.0909858924742,0.0311967492617,-0.0829768229485,0.0,0.0009,0.00685952848383,0.00620674502911,0.0498641441321,-0.259699774957
2016,8,0.00212865224237,0.022,0.000384763370417,0.0436928637218,0.0132998963703,-8.24931528265e-06,0.0,-0.0007,-0.00927362877089,0.0035482286151,-0.00102853820483,-0.0576763903636
2016,9,0.00186225157855,0.028,-0.00225013082121,0.0444494271263,-0.00908903951873,0.00952214578184,0.0204081632653,-0.0015,0.00781046086807,0.0016862489121,-0.00894094250941,0.146776000625
2016,10,0.00269690519756,0.028,0.0196019300359,0.0794701413347,-0.0067989347519,0.1042390549,-0.02,0.0018,0.00930376322319,0.000488732011947,-0.0457808783147,0.0257191654657
2016,11,0.00171310108538,0.028,0.00621118012422,0.225399402067,0.010249438712,-0.0836146232619,-0.0612244897959,-0.0022,0.0237365227188,0.0012483716891,-0.0250417532928,0.0446309053545
2016,12,0.00290398668214,0.018,0.322751322751,0.158414103621,0.0377107954067,0.139878258154,0.0217391304348,0.008,0.0157314164161,0.00102997777416,-0.0673242855102,-0.181397674709
2017,1,0.00512389613813,0.018,0.222666666667,-0.0258476525684,0.0126798647112,0.00848806002876,0.0212765957447,-0.003,-0.000664059085201,0.00129968590924,0.0376818549447,-0.0692635155787
2017,2,0.000303243890045,0.018,0.000401767778626,-0.00422983939017,0.0240842780412,0.0162256149329,-0.0208333333333,0.0024,-0.0145668771069,0.00200108166577,0.0339845011531,-0.00671694742645
2017,3,-0.00157720952716,0.012,0.20031430068,0.0264876877751,0.015842517201,-0.0708575205007,-0.0425531914894,0.002,-0.00438219815701,0.00820424245695,-0.00289723166941,0.0318545538287
2017,4,0.00151815425268,0.012,0.151907131012,-0.0780948898451,-0.00317417181266,0.029058620293,-0.0222222222222,0.0109,-0.00734579612448,0.0108678194764,0.0323712153384,0.104093780952
2017,5,-0.000721054378152,0.012,0.000401364640177,0.00506127008574,0.0152741451734,-0.0504294928754,-0.0227272727273,0.0002,-0.00414736536353,0.0106980192776,-0.0200232541093,-0.173111175054
2017,6,0.000496082587501,0.031,0.149448345037,-0.0489240605777,0.0161310920955,-0.0688847893463,0.0,0.0018,-0.0128403669357,0.00911758541186,0.0114535793605,-0.0320960790115
2017,7,0.000835955940204,0.031,0.109118673646,0.0595832052776,0.00826506395607,0.0327262121473,0.0,-0.0023,-0.0130415418474,0.00659466195867,-0.0178629768521,-0.0236964980511
2017,8,0.00420085491082,0.031,0.000507967563825,-0.047679291043,0.000864081056109,0.0296266970969,0.0232558139535,-0.004,-0.0115705751859,0.00438483363425,0.0377755161839,0.166705847718
2017,9,0.00460731788863,0.032,-0.000940203082363,-0.00348205510547,0.0149082375142,0.0378538535993,-0.0454545454545,0.002,-0.00935229237258,0.00236260914227,0.024207907945,-0.128398199244
2017,10,0.000775187506088,0.032,0.000618429186147,0.0725381173126,0.0257362072952,0.034435620717,-0.0238095238095,0.017,0.0178929902478,0.00133224021316,-0.0261837800278,-0.0299430402855
2017,11,0.00335789571868,0.032,0.0,-0.00208349811655,0.0143169654307,0.0982334788252,0.0,0.003,0.00182628862973,0.00184218606079,0.0008111868565,0.0409879520109
2017,12,0.00201688688053,0.025,0.123547589621,0.0231398566445,0.0272727598186,0.0226628680912,0.0,0.004,-0.00264324612224,0.00229849831443,-0.0120257951183,-0.026182516379
